ticker,timestamp,open,high,low,close,volume
PFE,11/30/16,30.94,33.83,29.83,32.14,740932533
PFE,10/31/16,33.73,34,31.61,31.71,397078931
PFE,9/30/16,34.73,34.99,33.3,33.87,398274422
PFE,8/31/16,37.02,37.39,34.61,34.8,479699908
PFE,7/29/16,35.15,37.19,35.115,36.89,350915553
PFE,6/30/16,34.65,35.5,33.53,35.21,575331995
PFE,5/31/16,32.56,34.75,32.5,34.7,611629789
PFE,4/29/16,29.44,33.5,29.41,32.71,1184597998
PFE,3/31/16,29.79,30.61,28.74,29.64,1043784032
PFE,2/29/16,30.34,30.9,28.25,29.67,850615762
PFE,1/29/16,31.85,32.245,29.585,30.49,702989547
PFE,12/31/15,33,33.83,31.84,32.28,740103516
PFE,11/30/15,34.17,35.25,30.99,32.77,849852056
PFE,10/30/15,31.3,36.07,31.1,33.82,680701462
PFE,9/30/15,31.42,33.96,30.64,31.41,579627512
PFE,8/31/15,36.29,36.3,28.47,32.22,546129099
PFE,7/31/15,33.56,36.46,33.08,36.06,497474680
PFE,6/30/15,34.77,34.92,33.33,33.53,507603872
PFE,5/29/15,33.86,34.99,33.21,34.75,437846068
PFE,4/30/15,34.84,35.53,33.71,33.93,556362154
PFE,3/31/15,34.06,35.45,33.63,34.79,654740036
PFE,2/27/15,31.44,34.97,31.02,34.32,603015002
PFE,1/30/15,31.27,33.5,31.01,31.25,597219983
PFE,12/31/14,30.88,33.1154,30.58,31.15,533546695
PFE,11/28/14,29.9,31.64,29.76,31.15,404558023
PFE,10/31/14,29.37,30.2,27.51,29.95,677006607
PFE,9/30/14,29.21,30.84,29.01,29.57,471028126
PFE,8/29/14,28.7,29.6699,27.87,29.39,458318000
PFE,7/31/14,29.61,31.31,28.7,28.7,489220018
PFE,6/30/14,29.59,29.92,29.15,29.68,483905800
PFE,5/30/14,31.08,31.58,28.774,29.63,686948500
PFE,4/30/14,31.93,32.69,29.58,31.28,671875400
PFE,3/31/14,31.52,32.96,30.83,32.12,571300000
PFE,2/28/14,31.03,32.41,30.57,32.11,533056600
PFE,1/31/14,30.47,31.42,29.66,30.4,547269600
PFE,12/31/13,31.61,31.925,29.95,30.63,528149100
PFE,11/29/13,30.7,32.5,30.69,31.73,462250400
PFE,10/31/13,28.58,31.35,28.02,30.685,583213232
PFE,9/30/13,28.38,29.27,27.86,28.725,508214700
PFE,8/30/13,29.43,29.45,27.76,28.21,512823000
PFE,7/31/13,27.97,30.428,27.33,29.23,765847900
PFE,6/28/13,27.3,29.81,27.12,28.01,2211564500
PFE,5/31/13,28.83,30.04,27.23,27.23,903776400
PFE,4/30/13,28.75,31.15,28.64,29.07,777255500
PFE,3/28/13,27.18,28.9,27.15,28.86,585696000
PFE,2/28/13,27.58,27.8,26.79,27.37,550543400
PFE,1/31/13,25.53,27.84,25.33,27.28,783142300
PFE,12/31/12,25.04,25.79,24.63,25.0793,597201100
PFE,11/30/12,24.82,25.08,23.55,25.02,684861600
PFE,10/31/12,24.8,26.09,24.8,24.87,543592000
PFE,9/28/12,23.79,25.15,23.63,24.85,543635100
PFE,8/31/12,23.92,24.37,23.59,23.86,587670300
PFE,7/31/12,22.85,24.485,22,24.04,867011600
PFE,6/29/12,21.76,23,21.4,23,572525900
PFE,5/31/12,22.63,22.99,21.85,21.87,829761700
PFE,4/30/12,22.54,23.3,21.771,22.9,844240400
PFE,3/30/12,21.07,22.8,21.05,22.645,771001600
PFE,2/29/12,21.25,21.53,20.75,21.125,670496500
PFE,1/31/12,21.86,22.17,21.22,21.4,948313900
PFE,12/30/11,20.03,21.9,19.73,21.64,909964100
PFE,11/30/11,19.15,20.15,18.15,20.07,1057244200
PFE,10/31/11,17.69,19.95,17.05,19.26,899774000
PFE,9/30/11,18.91,19.15,17.3,17.68,1002598100
PFE,8/31/11,19.44,19.46,16.63,18.98,1502956500
PFE,7/29/11,20.5,20.95,19.05,19.249,853540100
PFE,6/30/11,21.34,21.45,20.03,20.6,916658558
PFE,5/31/11,21.14,21.45,20.07,21.45,948835400
PFE,4/29/11,20.35,21.06,19.1,20.97,924103700
PFE,3/31/11,19.35,20.57,18.97,20.31,1218679200
PFE,2/28/11,18.49,19.39,18.46,19.24,918303700
PFE,1/31/11,17.7,18.76,17.62,18.22,1114064700
PFE,12/31/10,16.49,17.7,16.42,17.51,854063500
PFE,11/30/10,17.63,17.84,16.25,16.3,875729500
PFE,10/29/10,17.25,17.9,16.86,17.415,930284000
PFE,9/30/10,16.13,17.5,16.07,17.17,902766700
PFE,8/31/10,15.16,16.6,15.1,15.91,1151292600
PFE,7/30/10,14.29,15.44,14,15,1031865200
PFE,6/30/10,15.16,15.6,14.17,14.26,1274977800
PFE,5/28/10,16.8,17.39,14.75,15.23,1684690000
PFE,4/30/10,17.21,17.33,16.33,16.72,1456510100
PFE,3/31/10,17.61,17.88,16.8,17.15,1423630600
PFE,2/26/10,18.79,19.33,17.43,17.55,1212918600
PFE,1/29/10,18.27,20.36,18.235,18.66,1014747000
PFE,12/31/09,18.54,18.99,17.63,18.19,937748100
PFE,11/30/09,17.05,18.9,16.72,18.17,949792900
PFE,10/30/09,16.5,18.43,16.07,17.03,1493897500
PFE,9/30/09,16.54,16.94,15.95,16.55,919217600
PFE,8/31/09,16.12,16.98,15.54,16.7,842613400
PFE,7/31/09,14.97,16.66,14.11,15.93,1158252500
PFE,6/30/09,15.36,15.45,13.94,15,1179872800
PFE,5/29/09,13.39,15.6,13.25,15.19,1132811000
PFE,4/30/09,13.59,14.27,12.75,13.36,1278181100
PFE,3/31/09,12.08,14.99,11.62,13.62,1637878100
PFE,2/27/09,14.63,15.38,12.28,12.31,1235414600
PFE,1/30/09,17.88,18.48,14.5,14.58,1312065400
PFE,12/31/08,16.18,17.97,15.2,17.71,988459900
PFE,11/28/08,17.85,18.45,14.26,16.43,1022153500
PFE,10/31/08,18.26,19.39,14.31,17.71,1828731700
PFE,9/30/08,19.3,19.59,17.16,18.44,1158576300
PFE,8/29/08,18.81,20.13,18.53,19.11,780970800
PFE,7/31/08,17.42,19.25,17.26,18.67,958352100
PFE,6/30/08,19.45,19.46,17.12,17.47,1259640100
PFE,5/30/08,20.17,20.65,19.16,19.36,884661100
PFE,4/30/08,20.99,21.6,19.79,20.11,960214200
PFE,3/31/08,22.203,22.44,20.19,20.93,821094300
PFE,2/29/08,23.49,23.79,22.03,22.28,779697000
PFE,1/31/08,22.81,24.24,21.56,23.36,1081325900
PFE,12/31/07,23.65,24.5,22.69,22.73,720239600
PFE,11/30/07,24.58,24.6,22.24,23.76,912250300
PFE,10/31/07,24.45,25.71,23.36,24.61,826364200
PFE,9/28/07,24.78,25.17,23.85,24.43,700223000
PFE,8/31/07,23.51,25,23.13,24.84,1024874400
PFE,7/31/07,25.7,26.15,23.5,23.51,933954300
PFE,6/29/07,27.61,27.73,25.31,25.57,879022500
PFE,5/31/07,26.375,27.63,26.28,27.49,753994500
PFE,4/30/07,25.28,27.24,25.23,26.46,743933500
PFE,3/30/07,24.92,25.96,24.55,25.26,744179400
PFE,2/28/07,26.39,27,24.94,24.96,601678700
PFE,1/31/07,26.15,27.41,25.78,26.24,720652600
PFE,12/29/06,27.58,27.86,23.5,25.9,1097185000
PFE,11/30/06,26.88,27.88,25,27.49,827357100
PFE,10/31/06,28.37,28.6,26.38,26.65,749233500
PFE,9/29/06,27.79,28.58,27.32,28.36,481907400
PFE,8/31/06,26.04,27.88,25.32,27.56,626921500
PFE,7/31/06,23.55,26.66,22.16,25.99,591081000
PFE,6/30/06,23.83,24.41,22.51,23.47,617436100
PFE,5/31/06,25.5,25.72,23.52,23.66,565346100
PFE,4/28/06,25.09,25.44,24.18,25.33,443093300
PFE,3/31/06,26.15,26.6,24.83,24.92,530702200
PFE,2/28/06,25.75,26.84,24.95,26.19,581436500
PFE,1/31/06,23.65,26.34,23.6,25.68,711994100
PFE,12/30/05,21.27,25.2,20.27,23.32,930716900
PFE,11/30/05,21.75,22.61,21.17,21.2,667652100
PFE,10/31/05,25.18,25.57,20.71,21.74,825402600
PFE,9/30/05,25.46,26.649,24.67,24.97,501401600
PFE,8/31/05,26.98,26.98,24.76,25.48,480736300
PFE,7/29/05,27.4,27.82,26.2,26.5,531834700
PFE,6/30/05,27.93,29.21,27.31,27.58,528916800
PFE,5/31/05,27.25,28.94,27.2,27.9,424199400
PFE,4/29/05,26.37,28.23,25.52,27.17,641730500
PFE,3/31/05,26.53,27.34,25.4,26.27,481615300
PFE,2/28/05,24.05,27.75,23.8,26.29,710816200
PFE,1/31/05,27.31,27.35,23.99,24.16,630795200
PFE,12/31/04,28.01,29.1,21.99,26.89,1240830800
PFE,11/30/04,28.95,30.5,26.55,27.77,737768800
PFE,10/29/04,31.05,31.5,27.25,28.95,608864200
PFE,9/30/04,32.55,33.05,29.58,30.6,446796700
PFE,8/31/04,31.77,32.73,30.99,32.67,294208200
PFE,7/30/04,34.21,34.46,31.2,31.96,358095200
PFE,6/30/04,35.15,36.3,33.82,34.28,325312200
PFE,5/28/04,35.89,37,34.22,35.34,274631700
PFE,4/30/04,35.7,37.9,35.15,35.76,386109500
PFE,3/31/04,37.139,37.97,33.5,35.05,427659900
PFE,2/27/04,36.89,38.89,36.6,36.65,347434300
PFE,1/30/04,35.43,36.87,34.49,36.63,387112700
PFE,12/31/03,34.08,35.39,33.852,35.33,345187700
PFE,11/28/03,31.65,34.5,31.02,33.57,388050600
PFE,10/31/03,30.36,31.62,29.5,31.6,414947900
PFE,9/30/03,30.15,32.37,29.903,30.38,413681100
PFE,8/29/03,33.13,33.305,29.43,29.92,439059500
PFE,7/31/03,34,34.98,32.02,33.36,380785200
PFE,6/30/03,31.44,36.92,31,34.15,496117700
PFE,5/30/03,30.86,33.75,30.4,31.02,475829800
PFE,4/30/03,31.271,33.74,26.95,30.75,445525900
PFE,3/31/03,30.02,32.55,28.34,31.16,381687600
PFE,2/28/03,31.2,31.2,27.9,29.82,322113200
PFE,1/31/03,30.74,32.13,29.01,30.36,378127500
PFE,12/31/02,32,32.05,29.41,30.57,349588800
PFE,11/29/02,31.75,34,31.29,31.53,333564600
PFE,10/31/02,29.75,33.6,28.25,31.77,409232100
PFE,9/30/02,32.03,32.9,27,29.02,365654800
PFE,8/30/02,32.29,35.01,29.45,33.08,342884200
PFE,7/31/02,35,35.23,25.13,32.35,711131100
PFE,6/28/02,34.83,37.04,32.64,35,331019600
PFE,5/31/02,36.7,37.85,34.31,34.6,279523500
PFE,4/30/02,40.25,40.4,35.87,36.35,352643200
PFE,3/28/02,41.17,41.9,39.5,39.74,250204500
PFE,2/28/02,42.15,42.25,39.53,40.96,190406600
PFE,1/31/02,39.85,42.46,39.1,41.67,255529900
PFE,12/31/01,43.9,43.94,38.32,39.85,290035700
PFE,11/30/01,42,44.04,41.44,43.31,207734900
PFE,10/31/01,40.23,43.25,40.15,41.9,287800300
PFE,9/28/01,38.45,40.2,34,40.1,267901500
PFE,8/31/01,41.22,41.88,38.05,38.31,229195700
PFE,7/31/01,40.4,42.23,37.19,41.22,269983600
PFE,6/29/01,42.5,45,40.05,40.05,228623400
PFE,5/31/01,43.3,45.04,41.42,42.89,244747700
PFE,4/30/01,40.75,43.96,38.5,43.3,295399200
PFE,3/30/01,44.98,44.98,34.1,40.95,360800700
PFE,2/28/01,45.15,46.71,43.55,45,234558200
PFE,1/31/01,45.56,46.75,40.5,45.15,341827600
PFE,12/29/00,44.13,48.06,41.75,46,279596700
PFE,11/30/00,43.75,46.44,41,44.31,249717600
PFE,10/31/00,44.38,46,41,43.19,268240300
PFE,9/29/00,43.75,45.38,39.38,44.92,232828900
PFE,8/31/00,43.63,46.69,41.75,43.14,211588400
PFE,7/31/00,47.81,49.25,42.75,43.38,259053900
PFE,6/30/00,45.69,48.13,42.25,48,249075300
PFE,5/31/00,42.25,46.38,41.31,44.5,211956300
PFE,4/28/00,37,44.25,36.75,42.13,266870100
PFE,3/31/00,32.13,37,30,36.56,286515800
PFE,2/29/00,35.56,37.94,31.63,32.13,194482800
PFE,1/31/00,32.06,37.63,30,36.19,238967700
PFE,12/31/99,36.13,36.5,32.19,32.44,256858000
